date,day_of_sale,week_of_year,year_of_sales,week_type,shop_id,shop_name,customers,sales_usd,avg_sales_per_person,pct_family,pct_female,pct_male,pct_single,avg_temp_f,humidity_pct,is_rain,precip_in
2023-11-14,Tuesday,46,2023,Weekdays,3,Tampa,241,3819.67,15.85,43.5,52.2,47.8,56.5,86.2,63.9,0,0.0
2023-11-14,Tuesday,46,2023,Weekdays,2,Orlando,248,4252.45,17.15,43.5,52.2,47.8,56.5,86.2,63.9,0,0.0
2023-11-15,Wednesday,46,2023,Weekdays,1,Miami Beach,265,5021.56,18.95,45.6,52.3,47.7,54.4,80.8,63.6,0,0.0
2023-11-15,Wednesday,46,2023,Weekdays,3,Tampa,258,4092.94,15.86,45.6,52.3,47.7,54.4,80.8,63.6,0,0.0
2023-11-15,Wednesday,46,2023,Weekdays,2,Orlando,209,3456.44,16.54,45.6,52.3,47.7,54.4,80.8,63.6,0,0.0
2023-11-15,Wednesday,46,2023,Weekdays,4,Jacksonville,225,3794.04,16.86,45.6,52.3,47.7,54.4,80.8,63.6,0,0.0
2023-11-16,Thursday,46,2023,Weekdays,4,Jacksonville,207,2882.02,13.92,44.6,52.9,47.1,55.4,81.2,58.5,0,0.0
2023-11-16,Thursday,46,2023,Weekdays,2,Orlando,245,4219.36,17.22,44.6,52.9,47.1,55.4,81.2,58.5,0,0.0
2023-11-16,Thursday,46,2023,Weekdays,1,Miami Beach,274,4945.84,18.05,44.6,52.9,47.1,55.4,81.2,58.5,0,0.0
2023-11-16,Thursday,46,2023,Weekdays,3,Tampa,211,3735.26,17.7,44.6,52.9,47.1,55.4,81.2,58.5,0,0.0
2023-11-17,Friday,46,2023,Weekdays,4,Jacksonville,198,3350.62,16.92,46.0,53.8,46.2,54.0,79.2,61.4,1,1.16
2023-11-17,Friday,46,2023,Weekdays,3,Tampa,208,3570.57,17.17,46.0,53.8,46.2,54.0,79.2,61.4,1,1.16
2023-11-17,Friday,46,2023,Weekdays,2,Orlando,215,3819.74,17.77,46.0,53.8,46.2,54.0,79.2,61.4,1,1.16
2023-11-17,Friday,46,2023,Weekdays,1,Miami Beach,256,4311.91,16.84,46.0,53.8,46.2,54.0,79.2,61.4,1,1.16
2023-11-18,Saturday,46,2023,Weekends,4,Jacksonville,242,4043.6,16.71,50.4,55.0,45.0,49.6,86.7,68.8,0,0.0
2023-11-18,Saturday,46,2023,Weekends,1,Miami Beach,349,6443.0,18.46,50.4,55.0,45.0,49.6,86.7,68.8,0,0.0
2023-11-18,Saturday,46,2023,Weekends,2,Orlando,282,4841.2,17.17,50.4,55.0,45.0,49.6,86.7,68.8,0,0.0
2023-11-18,Saturday,46,2023,Weekends,3,Tampa,278,4919.38,17.7,50.4,55.0,45.0,49.6,86.7,68.8,0,0.0
2023-11-19,Sunday,47,2023,Weekends,1,Miami Beach,296,5744.18,19.41,48.0,53.0,47.0,52.0,83.7,55.0,1,1.03
2023-11-19,Sunday,47,2023,Weekends,2,Orlando,269,4722.29,17.55,48.0,53.0,47.0,52.0,83.7,55.0,1,1.03
2023-11-19,Sunday,47,2023,Weekends,3,Tampa,232,3829.86,16.51,48.0,53.0,47.0,52.0,83.7,55.0,1,1.03
2023-11-19,Sunday,47,2023,Weekends,4,Jacksonville,235,3242.32,13.8,48.0,53.0,47.0,52.0,83.7,55.0,1,1.03
2023-11-20,Monday,47,2023,Weekdays,3,Tampa,220,3831.36,17.42,44.9,52.0,48.0,55.1,78.8,59.8,0,0.0
2023-11-20,Monday,47,2023,Weekdays,2,Orlando,242,3967.89,16.4,44.9,52.0,48.0,55.1,78.8,59.8,0,0.0
2023-11-20,Monday,47,2023,Weekdays,4,Jacksonville,206,3358.62,16.3,44.9,52.0,48.0,55.1,78.8,59.8,0,0.0
2023-11-20,Monday,47,2023,Weekdays,1,Miami Beach,271,4806.9,17.74,44.9,52.0,48.0,55.1,78.8,59.8,0,0.0
2023-11-21,Tuesday,47,2023,Weekdays,2,Orlando,244,3814.58,15.63,44.8,54.3,45.7,55.2,80.5,68.3,0,0.0
2023-11-21,Tuesday,47,2023,Weekdays,1,Miami Beach,273,4967.47,18.2,44.8,54.3,45.7,55.2,80.5,68.3,0,0.0
2023-11-21,Tuesday,47,2023,Weekdays,3,Tampa,204,3502.27,17.17,44.8,54.3,45.7,55.2,80.5,68.3,0,0.0
2023-11-21,Tuesday,47,2023,Weekdays,4,Jacksonville,188,2949.73,15.69,44.8,54.3,45.7,55.2,80.5,68.3,0,0.0
2023-11-22,Wednesday,47,2023,Weekdays,2,Orlando,280,4851.14,17.33,43.3,54.8,45.2,56.7,83.0,58.6,0,0.0
2023-11-22,Wednesday,47,2023,Weekdays,3,Tampa,241,3875.1,16.08,43.3,54.8,45.2,56.7,83.0,58.6,0,0.0
2023-11-22,Wednesday,47,2023,Weekdays,4,Jacksonville,203,2835.58,13.97,43.3,54.8,45.2,56.7,83.0,58.6,0,0.0
2023-11-22,Wednesday,47,2023,Weekdays,1,Miami Beach,324,5700.22,17.59,43.3,54.8,45.2,56.7,83.0,58.6,0,0.0
2023-11-23,Thursday,47,2023,Weekdays,2,Orlando,268,4614.91,17.22,43.5,53.3,46.7,56.5,80.3,69.2,1,0.1
2023-11-23,Thursday,47,2023,Weekdays,3,Tampa,204,3427.87,16.8,43.5,53.3,46.7,56.5,80.3,69.2,1,0.1
2023-11-23,Thursday,47,2023,Weekdays,4,Jacksonville,207,3172.98,15.33,43.5,53.3,46.7,56.5,80.3,69.2,1,0.1
2023-11-23,Thursday,47,2023,Weekdays,1,Miami Beach,257,4757.4,18.51,43.5,53.3,46.7,56.5,80.3,69.2,1,0.1
2023-11-24,Friday,47,2023,Weekdays,4,Jacksonville,205,3322.02,16.2,43.2,53.8,46.2,56.8,78.8,57.8,0,0.0
2023-11-24,Friday,47,2023,Weekdays,3,Tampa,200,3285.95,16.43,43.2,53.8,46.2,56.8,78.8,57.8,0,0.0
2023-11-24,Friday,47,2023,Weekdays,1,Miami Beach,290,5374.31,18.53,43.2,53.8,46.2,56.8,78.8,57.8,0,0.0
2023-11-24,Friday,47,2023,Weekdays,2,Orlando,272,4688.04,17.24,43.2,53.8,46.2,56.8,78.8,57.8,0,0.0
2023-11-25,Saturday,47,2023,Weekends,2,Orlando,278,4489.79,16.15,51.9,52.6,47.4,48.1,86.1,59.5,0,0.0
2023-11-25,Saturday,47,2023,Weekends,3,Tampa,252,4025.4,15.97,51.9,52.6,47.4,48.1,86.1,59.5,0,0.0
2023-11-25,Saturday,47,2023,Weekends,1,Miami Beach,325,6141.56,18.9,51.9,52.6,47.4,48.1,86.1,59.5,0,0.0
2023-11-25,Saturday,47,2023,Weekends,4,Jacksonville,231,3858.58,16.7,51.9,52.6,47.4,48.1,86.1,59.5,0,0.0
2023-11-26,Sunday,48,2023,Weekends,2,Orlando,287,4499.06,15.68,49.8,52.2,47.8,50.2,88.3,62.9,0,0.0
2023-11-26,Sunday,48,2023,Weekends,3,Tampa,248,3953.5,15.94,49.8,52.2,47.8,50.2,88.3,62.9,0,0.0
2023-11-26,Sunday,48,2023,Weekends,4,Jacksonville,232,3695.62,15.93,49.8,52.2,47.8,50.2,88.3,62.9,0,0.0
2023-11-26,Sunday,48,2023,Weekends,1,Miami Beach,373,7415.89,19.88,49.8,52.2,47.8,50.2,88.3,62.9,0,0.0
2023-11-27,Monday,48,2023,Weekdays,3,Tampa,258,4397.06,17.04,43.1,53.0,47.0,56.9,85.7,48.7,0,0.0
2023-11-27,Monday,48,2023,Weekdays,2,Orlando,261,4276.24,16.38,43.1,53.0,47.0,56.9,85.7,48.7,0,0.0
2023-11-27,Monday,48,2023,Weekdays,1,Miami Beach,291,5177.81,17.79,43.1,53.0,47.0,56.9,85.7,48.7,0,0.0
2023-11-27,Monday,48,2023,Weekdays,4,Jacksonville,203,3213.52,15.83,43.1,53.0,47.0,56.9,85.7,48.7,0,0.0
2023-11-28,Tuesday,48,2023,Weekdays,2,Orlando,265,4686.94,17.69,43.5,52.0,48.0,56.5,82.8,52.6,0,0.0
2023-11-28,Tuesday,48,2023,Weekdays,1,Miami Beach,263,4748.05,18.05,43.5,52.0,48.0,56.5,82.8,52.6,0,0.0
2023-11-28,Tuesday,48,2023,Weekdays,3,Tampa,235,4023.28,17.12,43.5,52.0,48.0,56.5,82.8,52.6,0,0.0
2023-11-28,Tuesday,48,2023,Weekdays,4,Jacksonville,229,3671.61,16.03,43.5,52.0,48.0,56.5,82.8,52.6,0,0.0
2023-11-29,Wednesday,48,2023,Weekdays,1,Miami Beach,266,4556.84,17.13,43.8,52.5,47.5,56.2,81.1,59.2,0,0.0
2023-11-29,Wednesday,48,2023,Weekdays,4,Jacksonville,221,3637.52,16.46,43.8,52.5,47.5,56.2,81.1,59.2,0,0.0
2023-11-29,Wednesday,48,2023,Weekdays,3,Tampa,197,3002.09,15.24,43.8,52.5,47.5,56.2,81.1,59.2,0,0.0
2023-11-29,Wednesday,48,2023,Weekdays,2,Orlando,227,3988.11,17.57,43.8,52.5,47.5,56.2,81.1,59.2,0,0.0
2023-11-30,Thursday,48,2023,Weekdays,1,Miami Beach,259,4970.81,19.19,42.9,52.3,47.7,57.1,78.1,57.1,0,0.0
2023-11-30,Thursday,48,2023,Weekdays,3,Tampa,232,4027.31,17.36,42.9,52.3,47.7,57.1,78.1,57.1,0,0.0
2023-11-30,Thursday,48,2023,Weekdays,4,Jacksonville,180,2633.3,14.63,42.9,52.3,47.7,57.1,78.1,57.1,0,0.0
2023-11-30,Thursday,48,2023,Weekdays,2,Orlando,255,4289.05,16.82,42.9,52.3,47.7,57.1,78.1,57.1,0,0.0
2023-12-01,Friday,48,2023,Weekdays,1,Miami Beach,297,5043.88,16.98,44.2,52.9,47.1,55.8,79.0,60.5,0,0.0
2023-12-01,Friday,48,2023,Weekdays,2,Orlando,248,3813.27,15.38,44.2,52.9,47.1,55.8,79.0,60.5,0,0.0
2023-12-01,Friday,48,2023,Weekdays,4,Jacksonville,176,2801.02,15.91,44.2,52.9,47.1,55.8,79.0,60.5,0,0.0
2023-12-01,Friday,48,2023,Weekdays,3,Tampa,254,4141.17,16.3,44.2,52.9,47.1,55.8,79.0,60.5,0,0.0
2023-12-02,Saturday,48,2023,Weekends,1,Miami Beach,269,5129.33,19.07,48.4,51.6,48.4,51.6,78.8,55.3,0,0.0
2023-12-02,Saturday,48,2023,Weekends,2,Orlando,239,4200.99,17.58,48.4,51.6,48.4,51.6,78.8,55.3,0,0.0
2023-12-02,Saturday,48,2023,Weekends,4,Jacksonville,248,4101.14,16.54,48.4,51.6,48.4,51.6,78.8,55.3,0,0.0
2023-12-02,Saturday,48,2023,Weekends,3,Tampa,245,4216.47,17.21,48.4,51.6,48.4,51.6,78.8,55.3,0,0.0
2023-12-03,Sunday,49,2023,Weekends,3,Tampa,252,4186.63,16.61,50.8,53.5,46.5,49.2,79.1,57.2,0,0.0
2023-12-03,Sunday,49,2023,Weekends,1,Miami Beach,298,5105.36,17.13,50.8,53.5,46.5,49.2,79.1,57.2,0,0.0
2023-12-03,Sunday,49,2023,Weekends,4,Jacksonville,230,3682.72,16.01,50.8,53.5,46.5,49.2,79.1,57.2,0,0.0
2023-12-03,Sunday,49,2023,Weekends,2,Orlando,264,4828.36,18.29,50.8,53.5,46.5,49.2,79.1,57.2,0,0.0
2023-12-04,Monday,49,2023,Weekdays,4,Jacksonville,184,2848.73,15.48,46.4,53.5,46.5,53.6,76.1,56.2,0,0.0
2023-12-04,Monday,49,2023,Weekdays,2,Orlando,220,3699.36,16.82,46.4,53.5,46.5,53.6,76.1,56.2,0,0.0
2023-12-04,Monday,49,2023,Weekdays,1,Miami Beach,251,4419.73,17.61,46.4,53.5,46.5,53.6,76.1,56.2,0,0.0
2023-12-04,Monday,49,2023,Weekdays,3,Tampa,213,3760.66,17.66,46.4,53.5,46.5,53.6,76.1,56.2,0,0.0
2023-12-05,Tuesday,49,2023,Weekdays,3,Tampa,231,3911.45,16.93,41.8,52.4,47.6,58.2,80.6,59.9,0,0.0
2023-12-05,Tuesday,49,2023,Weekdays,4,Jacksonville,217,3233.29,14.9,41.8,52.4,47.6,58.2,80.6,59.9,0,0.0
2023-12-05,Tuesday,49,2023,Weekdays,2,Orlando,233,3844.15,16.5,41.8,52.4,47.6,58.2,80.6,59.9,0,0.0
2023-12-05,Tuesday,49,2023,Weekdays,1,Miami Beach,240,4578.75,19.08,41.8,52.4,47.6,58.2,80.6,59.9,0,0.0
2023-12-06,Wednesday,49,2023,Weekdays,1,Miami Beach,308,5949.16,19.32,46.4,51.9,48.1,53.6,86.0,48.1,0,0.0
2023-12-06,Wednesday,49,2023,Weekdays,3,Tampa,265,4123.07,15.56,46.4,51.9,48.1,53.6,86.0,48.1,0,0.0
2023-12-06,Wednesday,49,2023,Weekdays,4,Jacksonville,189,3343.9,17.69,46.4,51.9,48.1,53.6,86.0,48.1,0,0.0
2023-12-06,Wednesday,49,2023,Weekdays,2,Orlando,237,4114.19,17.36,46.4,51.9,48.1,53.6,86.0,48.1,0,0.0
2023-12-07,Thursday,49,2023,Weekdays,1,Miami Beach,229,4540.71,19.83,42.5,54.0,46.0,57.5,78.5,60.7,0,0.0
2023-12-07,Thursday,49,2023,Weekdays,4,Jacksonville,192,2971.39,15.48,42.5,54.0,46.0,57.5,78.5,60.7,0,0.0
2023-12-07,Thursday,49,2023,Weekdays,2,Orlando,235,3950.1,16.81,42.5,54.0,46.0,57.5,78.5,60.7,0,0.0
2023-12-07,Thursday,49,2023,Weekdays,3,Tampa,211,3702.98,17.55,42.5,54.0,46.0,57.5,78.5,60.7,0,0.0
2023-12-08,Friday,49,2023,Weekdays,3,Tampa,231,3870.67,16.76,44.9,51.9,48.1,55.1,79.2,56.3,0,0.0
2023-12-08,Friday,49,2023,Weekdays,4,Jacksonville,198,3001.76,15.16,44.9,51.9,48.1,55.1,79.2,56.3,0,0.0
2023-12-08,Friday,49,2023,Weekdays,1,Miami Beach,261,4544.27,17.41,44.9,51.9,48.1,55.1,79.2,56.3,0,0.0
2023-12-08,Friday,49,2023,Weekdays,2,Orlando,259,4417.04,17.05,44.9,51.9,48.1,55.1,79.2,56.3,0,0.0
2023-12-09,Saturday,49,2023,Weekends,4,Jacksonville,205,2964.89,14.46,48.6,52.3,47.7,51.4,78.4,50.6,0,0.0
2023-12-09,Saturday,49,2023,Weekends,3,Tampa,266,4207.48,15.82,48.6,52.3,47.7,51.4,78.4,50.6,0,0.0
2023-12-09,Saturday,49,2023,Weekends,1,Miami Beach,317,5435.43,17.15,48.6,52.3,47.7,51.4,78.4,50.6,0,0.0
2023-12-09,Saturday,49,2023,Weekends,2,Orlando,253,4290.05,16.96,48.6,52.3,47.7,51.4,78.4,50.6,0,0.0
2023-12-10,Sunday,50,2023,Weekends,4,Jacksonville,237,3633.92,15.33,50.7,51.8,48.2,49.3,83.7,59.3,0,0.0
2023-12-10,Sunday,50,2023,Weekends,2,Orlando,308,4824.08,15.66,50.7,51.8,48.2,49.3,83.7,59.3,0,0.0
2023-12-10,Sunday,50,2023,Weekends,1,Miami Beach,332,6091.8,18.35,50.7,51.8,48.2,49.3,83.7,59.3,0,0.0
2023-12-10,Sunday,50,2023,Weekends,3,Tampa,284,4279.63,15.07,50.7,51.8,48.2,49.3,83.7,59.3,0,0.0
2023-12-11,Monday,50,2023,Weekdays,4,Jacksonville,197,3033.97,15.4,45.1,52.9,47.1,54.9,72.8,52.5,0,0.0
2023-12-11,Monday,50,2023,Weekdays,1,Miami Beach,224,4209.74,18.79,45.1,52.9,47.1,54.9,72.8,52.5,0,0.0
2023-12-11,Monday,50,2023,Weekdays,3,Tampa,163,2876.68,17.65,45.1,52.9,47.1,54.9,72.8,52.5,0,0.0
2023-12-11,Monday,50,2023,Weekdays,2,Orlando,227,3415.1,15.04,45.1,52.9,47.1,54.9,72.8,52.5,0,0.0
2023-12-12,Tuesday,50,2023,Weekdays,2,Orlando,271,4609.1,17.01,42.7,50.5,49.5,57.3,83.6,49.9,0,0.0
2023-12-12,Tuesday,50,2023,Weekdays,4,Jacksonville,197,3074.6,15.61,42.7,50.5,49.5,57.3,83.6,49.9,0,0.0
2023-12-12,Tuesday,50,2023,Weekdays,1,Miami Beach,302,5661.86,18.75,42.7,50.5,49.5,57.3,83.6,49.9,0,0.0
2023-12-12,Tuesday,50,2023,Weekdays,3,Tampa,213,3796.49,17.82,42.7,50.5,49.5,57.3,83.6,49.9,0,0.0
2023-12-13,Wednesday,50,2023,Weekdays,4,Jacksonville,195,3147.09,16.14,43.7,52.1,47.9,56.3,78.4,57.0,0,0.0
2023-12-13,Wednesday,50,2023,Weekdays,3,Tampa,208,3749.99,18.03,43.7,52.1,47.9,56.3,78.4,57.0,0,0.0
2023-12-13,Wednesday,50,2023,Weekdays,1,Miami Beach,279,5048.2,18.09,43.7,52.1,47.9,56.3,78.4,57.0,0,0.0
2023-12-13,Wednesday,50,2023,Weekdays,2,Orlando,209,3413.24,16.33,43.7,52.1,47.9,56.3,78.4,57.0,0,0.0
2023-12-14,Thursday,50,2023,Weekdays,2,Orlando,223,3501.21,15.7,44.5,51.5,48.5,55.5,78.2,49.2,0,0.0
2023-12-14,Thursday,50,2023,Weekdays,4,Jacksonville,204,3467.11,17.0,44.5,51.5,48.5,55.5,78.2,49.2,0,0.0
2023-12-14,Thursday,50,2023,Weekdays,3,Tampa,194,3303.24,17.03,44.5,51.5,48.5,55.5,78.2,49.2,0,0.0
2023-12-14,Thursday,50,2023,Weekdays,1,Miami Beach,219,4146.11,18.93,44.5,51.5,48.5,55.5,78.2,49.2,0,0.0
2023-12-15,Friday,50,2023,Weekdays,1,Miami Beach,227,4544.11,20.02,44.4,52.8,47.2,55.6,73.3,45.0,0,0.0
2023-12-15,Friday,50,2023,Weekdays,2,Orlando,231,3919.86,16.97,44.4,52.8,47.2,55.6,73.3,45.0,0,0.0
2023-12-15,Friday,50,2023,Weekdays,4,Jacksonville,172,2518.88,14.64,44.4,52.8,47.2,55.6,73.3,45.0,0,0.0
2023-12-15,Friday,50,2023,Weekdays,3,Tampa,201,3313.34,16.48,44.4,52.8,47.2,55.6,73.3,45.0,0,0.0
2023-12-16,Saturday,50,2023,Weekends,3,Tampa,254,4338.06,17.08,51.4,49.6,50.4,48.6,78.3,54.7,0,0.0
2023-12-16,Saturday,50,2023,Weekends,4,Jacksonville,223,3440.79,15.43,51.4,49.6,50.4,48.6,78.3,54.7,0,0.0
2023-12-16,Saturday,50,2023,Weekends,1,Miami Beach,315,5093.63,16.17,51.4,49.6,50.4,48.6,78.3,54.7,0,0.0
2023-12-16,Saturday,50,2023,Weekends,2,Orlando,243,4164.94,17.14,51.4,49.6,50.4,48.6,78.3,54.7,0,0.0
2023-12-17,Sunday,51,2023,Weekends,2,Orlando,249,4564.06,18.33,51.1,52.8,47.2,48.9,74.9,53.7,1,0.45
2023-12-17,Sunday,51,2023,Weekends,3,Tampa,236,3478.49,14.74,51.1,52.8,47.2,48.9,74.9,53.7,1,0.45
2023-12-17,Sunday,51,2023,Weekends,4,Jacksonville,189,2958.51,15.65,51.1,52.8,47.2,48.9,74.9,53.7,1,0.45
2023-12-17,Sunday,51,2023,Weekends,1,Miami Beach,285,5302.86,18.61,51.1,52.8,47.2,48.9,74.9,53.7,1,0.45
2023-12-18,Monday,51,2023,Weekdays,2,Orlando,211,3734.07,17.7,45.5,52.6,47.4,54.5,69.9,44.0,0,0.0
2023-12-18,Monday,51,2023,Weekdays,1,Miami Beach,215,4115.13,19.14,45.5,52.6,47.4,54.5,69.9,44.0,0,0.0
2023-12-18,Monday,51,2023,Weekdays,4,Jacksonville,170,2638.63,15.52,45.5,52.6,47.4,54.5,69.9,44.0,0,0.0
2023-12-18,Monday,51,2023,Weekdays,3,Tampa,188,3133.76,16.67,45.5,52.6,47.4,54.5,69.9,44.0,0,0.0
2023-12-19,Tuesday,51,2023,Weekdays,2,Orlando,224,3611.01,16.12,43.5,51.8,48.2,56.5,76.0,54.3,0,0.0
2023-12-19,Tuesday,51,2023,Weekdays,4,Jacksonville,180,2460.99,13.67,43.5,51.8,48.2,56.5,76.0,54.3,0,0.0
2023-12-19,Tuesday,51,2023,Weekdays,1,Miami Beach,234,4485.12,19.17,43.5,51.8,48.2,56.5,76.0,54.3,0,0.0
2023-12-19,Tuesday,51,2023,Weekdays,3,Tampa,214,3264.71,15.26,43.5,51.8,48.2,56.5,76.0,54.3,0,0.0
2023-12-20,Wednesday,51,2023,Weekdays,1,Miami Beach,290,5598.24,19.3,43.2,51.3,48.7,56.8,76.9,52.0,0,0.0
2023-12-20,Wednesday,51,2023,Weekdays,2,Orlando,225,3478.55,15.46,43.2,51.3,48.7,56.8,76.9,52.0,0,0.0
2023-12-20,Wednesday,51,2023,Weekdays,3,Tampa,196,3349.32,17.09,43.2,51.3,48.7,56.8,76.9,52.0,0,0.0
2023-12-20,Wednesday,51,2023,Weekdays,4,Jacksonville,203,3235.99,15.94,43.2,51.3,48.7,56.8,76.9,52.0,0,0.0
2023-12-21,Thursday,51,2023,Weekdays,4,Jacksonville,196,3259.17,16.63,43.0,51.1,48.9,57.0,79.2,47.7,1,2.35
2023-12-21,Thursday,51,2023,Weekdays,2,Orlando,212,3530.09,16.65,43.0,51.1,48.9,57.0,79.2,47.7,1,2.35
2023-12-21,Thursday,51,2023,Weekdays,3,Tampa,207,3320.35,16.04,43.0,51.1,48.9,57.0,79.2,47.7,1,2.35
2023-12-21,Thursday,51,2023,Weekdays,1,Miami Beach,230,4008.45,17.43,43.0,51.1,48.9,57.0,79.2,47.7,1,2.35
2023-12-22,Friday,51,2023,Weekdays,3,Tampa,205,3518.11,17.16,45.2,51.8,48.2,54.8,75.4,35.0,0,0.0
2023-12-22,Friday,51,2023,Weekdays,4,Jacksonville,182,2817.04,15.48,45.2,51.8,48.2,54.8,75.4,35.0,0,0.0
2023-12-22,Friday,51,2023,Weekdays,1,Miami Beach,268,4949.34,18.47,45.2,51.8,48.2,54.8,75.4,35.0,0,0.0
2023-12-22,Friday,51,2023,Weekdays,2,Orlando,212,3319.13,15.66,45.2,51.8,48.2,54.8,75.4,35.0,0,0.0
2023-12-23,Saturday,51,2023,Weekends,2,Orlando,283,5012.77,17.71,50.7,49.7,50.3,49.3,77.3,51.0,0,0.0
2023-12-23,Saturday,51,2023,Weekends,4,Jacksonville,232,3240.33,13.97,50.7,49.7,50.3,49.3,77.3,51.0,0,0.0
2023-12-23,Saturday,51,2023,Weekends,1,Miami Beach,280,4947.78,17.67,50.7,49.7,50.3,49.3,77.3,51.0,0,0.0
2023-12-23,Saturday,51,2023,Weekends,3,Tampa,237,3740.23,15.78,50.7,49.7,50.3,49.3,77.3,51.0,0,0.0
2023-12-24,Sunday,52,2023,Weekends,4,Jacksonville,206,3391.43,16.46,49.6,50.4,49.6,50.4,70.8,49.0,0,0.0
2023-12-24,Sunday,52,2023,Weekends,1,Miami Beach,261,4378.29,16.78,49.6,50.4,49.6,50.4,70.8,49.0,0,0.0
2023-12-24,Sunday,52,2023,Weekends,3,Tampa,216,3474.38,16.09,49.6,50.4,49.6,50.4,70.8,49.0,0,0.0
2023-12-24,Sunday,52,2023,Weekends,2,Orlando,244,4170.33,17.09,49.6,50.4,49.6,50.4,70.8,49.0,0,0.0
2023-12-25,Monday,52,2023,Weekdays,1,Miami Beach,251,4865.94,19.39,44.9,52.3,47.7,55.1,80.8,50.1,0,0.0
2023-12-25,Monday,52,2023,Weekdays,4,Jacksonville,187,2881.98,15.41,44.9,52.3,47.7,55.1,80.8,50.1,0,0.0
2023-12-25,Monday,52,2023,Weekdays,2,Orlando,182,2918.89,16.04,44.9,52.3,47.7,55.1,80.8,50.1,0,0.0
2023-12-25,Monday,52,2023,Weekdays,3,Tampa,224,3707.48,16.55,44.9,52.3,47.7,55.1,80.8,50.1,0,0.0
2023-12-26,Tuesday,52,2023,Weekdays,4,Jacksonville,153,2249.65,14.7,43.5,52.8,47.2,56.5,69.8,48.9,0,0.0
2023-12-26,Tuesday,52,2023,Weekdays,3,Tampa,188,2989.34,15.9,43.5,52.8,47.2,56.5,69.8,48.9,0,0.0
2023-12-26,Tuesday,52,2023,Weekdays,1,Miami Beach,197,3749.65,19.03,43.5,52.8,47.2,56.5,69.8,48.9,0,0.0
2023-12-26,Tuesday,52,2023,Weekdays,2,Orlando,207,3260.04,15.75,43.5,52.8,47.2,56.5,69.8,48.9,0,0.0
2023-12-27,Wednesday,52,2023,Weekdays,1,Miami Beach,268,5522.61,20.61,45.0,50.9,49.1,55.0,80.1,53.3,0,0.0
2023-12-27,Wednesday,52,2023,Weekdays,4,Jacksonville,220,3418.68,15.54,45.0,50.9,49.1,55.0,80.1,53.3,0,0.0
2023-12-27,Wednesday,52,2023,Weekdays,2,Orlando,231,4187.64,18.13,45.0,50.9,49.1,55.0,80.1,53.3,0,0.0
2023-12-27,Wednesday,52,2023,Weekdays,3,Tampa,223,3783.89,16.97,45.0,50.9,49.1,55.0,80.1,53.3,0,0.0
2023-12-28,Thursday,52,2023,Weekdays,1,Miami Beach,187,3298.56,17.64,44.5,51.2,48.8,55.5,75.1,53.3,0,0.0
2023-12-28,Thursday,52,2023,Weekdays,4,Jacksonville,164,2467.7,15.05,44.5,51.2,48.8,55.5,75.1,53.3,0,0.0
2023-12-28,Thursday,52,2023,Weekdays,3,Tampa,198,3517.82,17.77,44.5,51.2,48.8,55.5,75.1,53.3,0,0.0
2023-12-28,Thursday,52,2023,Weekdays,2,Orlando,180,3044.02,16.91,44.5,51.2,48.8,55.5,75.1,53.3,0,0.0
2023-12-29,Friday,52,2023,Weekdays,3,Tampa,170,2922.97,17.19,43.5,51.9,48.1,56.5,72.9,47.4,0,0.0
2023-12-29,Friday,52,2023,Weekdays,1,Miami Beach,253,5082.57,20.09,43.5,51.9,48.1,56.5,72.9,47.4,0,0.0
2023-12-29,Friday,52,2023,Weekdays,2,Orlando,235,3853.49,16.4,43.5,51.9,48.1,56.5,72.9,47.4,0,0.0
2023-12-29,Friday,52,2023,Weekdays,4,Jacksonville,207,3136.81,15.15,43.5,51.9,48.1,56.5,72.9,47.4,0,0.0
2023-12-30,Saturday,52,2023,Weekends,4,Jacksonville,161,2783.26,17.29,49.9,49.8,50.2,50.1,75.1,40.5,0,0.0
2023-12-30,Saturday,52,2023,Weekends,3,Tampa,230,3971.74,17.27,49.9,49.8,50.2,50.1,75.1,40.5,0,0.0
2023-12-30,Saturday,52,2023,Weekends,2,Orlando,238,4128.96,17.35,49.9,49.8,50.2,50.1,75.1,40.5,0,0.0
2023-12-30,Saturday,52,2023,Weekends,1,Miami Beach,283,5336.93,18.86,49.9,49.8,50.2,50.1,75.1,40.5,0,0.0
2023-12-31,Sunday,53,2023,Weekends,4,Jacksonville,229,3734.14,16.31,49.5,51.0,49.0,50.5,77.2,37.8,0,0.0
2023-12-31,Sunday,53,2023,Weekends,1,Miami Beach,267,4660.69,17.46,49.5,51.0,49.0,50.5,77.2,37.8,0,0.0
2023-12-31,Sunday,53,2023,Weekends,2,Orlando,252,4171.46,16.55,49.5,51.0,49.0,50.5,77.2,37.8,0,0.0
2023-12-31,Sunday,53,2023,Weekends,3,Tampa,256,4256.11,16.63,49.5,51.0,49.0,50.5,77.2,37.8,0,0.0
2024-01-01,Monday,0,2024,Weekdays,3,Tampa,191,2838.86,14.86,45.3,53.3,46.7,54.7,74.4,49.5,1,0.67
2024-01-01,Monday,0,2024,Weekdays,2,Orlando,221,3921.87,17.75,45.3,53.3,46.7,54.7,74.4,49.5,1,0.67
2024-01-01,Monday,0,2024,Weekdays,4,Jacksonville,170,2557.33,15.04,45.3,53.3,46.7,54.7,74.4,49.5,1,0.67
